,Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason,TotalCharges,TenureinMonths,MonthlyCharge
76,0123-CRBRT,female,62,Yes,0,Monterey Park,91755,34.049172,-118.115022,1,61,Offer B,Yes,47.19,Yes,Yes,DSL,28.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Mailed Check,88.1,5526.75,0.0,0,2878.59,8405.34,Stayed,0,0,1.4326052046498308,1.1659682748136602,0.7853167954207303
77,0125-LZQXK,male,42,No,0,Big Oak Flat,95305,37.818589,-120.256995,0,15,Offer D,Yes,45.92,No,Yes,Fiber Optic,12.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.35,1553.95,0.0,0,688.8,2242.75,Churned,Attitude,Attitude of service provider,-0.3205702412978403,-0.7084980130918396,1.2099618790668711
78,0128-MKWSG,female,51,No,2,Stevenson Ranch,91381,34.364153,-118.615583,0,26,0,No,0.0,0,Yes,DSL,19.0,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,45.8,1147.0,0.0,0,0.0,1147.0,Stayed,0,0,-0.5001551053051915,-0.2602560746796549,-0.5703426036911002
79,0129-KPTWJ,male,39,Yes,0,North Highlands,95660,38.671295,-121.388251,9,72,0,Yes,33.22,No,Yes,Fiber Optic,23.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.65,6747.35,0.0,0,2391.84,9139.19,Stayed,0,0,1.9712494730055818,1.614210213225845,0.9952356858269361
80,0129-QMPDR,male,64,Yes,0,La Puente,91746,34.038983,-117.991372,1,44,0,Yes,27.4,No,No,0,0.0,0,0,0,0,0,0,0,0,One Year,Yes,Bank Withdrawal,20.5,865.05,0.0,0,1205.6,2070.65,Stayed,0,0,-0.6245781361612491,0.4732307336311929,-1.3811743483135426
81,0130-SXOUN,male,55,No,0,Glenhaven,95443,39.045246,-122.743181,0,66,Offer A,Yes,48.78,Yes,Yes,Fiber Optic,8.0,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,No,Credit Card,89.4,5976.9,36.02,40,3219.48,9200.36,Stayed,0,0,1.6312539981942689,1.3697146104555624,0.8269800866463898
82,0133-BMFZO,female,40,No,0,Alhambra,91803,34.074736,-118.145959,0,2,0,Yes,36.81,No,Yes,Fiber Optic,16.0,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.25,181.65,0.0,0,73.62,255.27,Churned,Competitor,Competitor offered higher download speeds,-0.926158910366001,-1.2382384857607853,0.7260267271380618
83,0134-XWXCE,female,76,No,0,Santa Monica,90403,34.031529,-118.491156,0,44,0,Yes,7.72,No,Yes,DSL,17.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,74.85,3268.05,17.91,0,339.68,3589.82,Stayed,0,0,0.43585294433921756,0.4732307336311929,0.3606717117745895
84,0135-NMXAP,female,57,No,0,Lodi,95240,38.123544,-121.159078,0,12,Offer D,Yes,14.38,Yes,Yes,Fiber Optic,6.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.75,1052.4,0.0,0,172.56,1224.96,Churned,Attitude,Attitude of support person,-0.5419015806340903,-0.8307458144769809,0.8381971265917594
85,0136-IFMYD,male,71,Yes,0,Los Angeles,90001,33.973616,-118.24902,1,69,0,Yes,18.41,Yes,Yes,Fiber Optic,17.0,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,109.95,7634.25,0.0,0,1270.29,8904.54,Stayed,0,0,2.3626337115806395,1.4919624118407038,1.4855805748673854
86,0137-OCGAB,female,25,No,0,Fairfield,94533,38.287136,-122.02711,0,1,Offer E,Yes,1.23,Yes,Yes,Fiber Optic,69.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,80.2,80.2,0.0,0,1.23,81.43,Churned,Price,Lack of affordable download/upload speed,-0.9709282541515909,-1.2789877528891658,0.532132179510956
87,0137-UDEUO,female,24,No,0,Stockton,95204,37.974498,-121.319568,0,3,Offer E,Yes,25.75,No,No,0,0.0,0,0,0,0,0,0,0,0,Month-to-Month,No,Credit Card,19.85,63.75,0.0,0,77.25,141.0,Churned,Price,Long distance charges,-0.9781875513943011,-1.1974892186324049,-1.4020059939263723
88,0139-IVFJG,female,19,Yes,0,Temecula,92592,33.507255,-117.029473,10,2,0,Yes,4.65,No,Yes,Fiber Optic,53.0,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,90.35,190.5,0.0,0,9.3,199.8,Joined,0,0,-0.9222534525788895,-1.2382384857607853,0.8574263379266788
89,0141-YEAYS,female,77,No,0,Fallbrook,92028,33.362575,-117.299644,0,27,0,Yes,2.97,Yes,Yes,Fiber Optic,4.0,No,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,86.45,2401.05,0.0,0,80.19,2481.24,Stayed,0,0,0.05325046960184571,-0.21950680755127444,0.7324364642497018
90,0142-GVYSN,male,57,No,0,Randsburg,93554,35.405722,-117.773354,0,26,Offer C,Yes,13.34,No,No,0,0.0,0,0,0,0,0,0,0,0,Month-to-Month,Yes,Bank Withdrawal,20.3,511.25,0.0,0,346.84,858.09,Stayed,0,0,-0.7807081887126703,-0.2602560746796549,-1.3875840854251824
91,0147-ESWWR,female,73,Yes,0,Atascadero,93422,35.453912,-120.69461,9,39,0,Yes,20.15,Yes,Yes,Fiber Optic,21.0,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.25,3949.15,0.0,0,785.85,4735.0,Stayed,0,0,0.7364187408139856,0.26948439798929075,1.2067570105110514
92,0148-DCDOS,male,41,No,0,Planada,95365,37.329725,-120.306399,0,25,0,Yes,34.88,Yes,Yes,Fiber Optic,8.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.7,2362.1,0.0,0,872.0,3234.1,Churned,Competitor,Competitor had better devices,0.03606204239190253,-0.3010053418080353,0.9968381201048461
93,0151-ONTOV,female,43,No,0,Moorpark,93021,34.312945,-118.858169,0,1,Offer E,Yes,39.81,No,Yes,Fiber Optic,23.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,70.9,70.9,0.0,0,39.81,110.71,Churned,Competitor,Competitor had better devices,-0.9750322945380471,-1.2789877528891658,0.2340794038197026
94,0156-FVPTA,male,48,Yes,0,Solvang,93463,34.624399,-120.137875,1,22,Offer D,Yes,27.24,No,Yes,DSL,21.0,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.2,1152.7,0.0,0,599.28,1751.98,Churned,Attitude,Attitude of service provider,-0.49763972571349246,-0.4232531431931766,-0.3011336450022259
95,0164-APGRB,female,56,No,0,Calistoga,94515,38.629618,-122.593216,0,72,Offer A,Yes,48.37,Yes,Yes,Fiber Optic,5.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,114.9,8496.7,0.0,0,3482.64,11979.34,Stayed,0,0,2.7432282955913045,1.614210213225845,1.6442215683804722
96,0164-XAIRP,female,51,No,0,La Mirada,90638,33.902045,-118.008961,0,24,0,Yes,10.64,No,No,0,0.0,0,0,0,0,0,0,0,0,Two Year,Yes,Bank Withdrawal,19.55,470.2,0.0,0,255.36,725.56,Stayed,0,0,-0.798823334719555,-0.34175460893641574,-1.4116205995938318
97,0168-XZKBB,female,34,Yes,0,Boron,93516,34.95703,-117.73045,8,19,0,Yes,7.84,Yes,Yes,Fiber Optic,16.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.85,1564.4,0.0,0,148.96,1713.36,Stayed,0,0,-0.3159587120463921,-0.5455009445783179,0.7452559384729812
98,0174-QRVVY,male,21,Yes,2,San Marcos,92078,33.119028,-117.166036,2,71,0,Yes,9.2,Yes,No,0,0.0,0,0,0,0,0,0,0,0,Two Year,No,Credit Card,25.35,1847.55,0.0,0,653.2,2500.75,Stayed,0,0,-0.19100612759208208,1.5734609460974645,-1.225738223356276
99,0177-PXBAT,male,78,Yes,0,Desert Center,92239,33.889605,-115.257009,7,33,0,Yes,25.15,Yes,Yes,Fiber Optic,20.0,Yes,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,109.9,3694.7,0.0,0,829.95,4524.65,Stayed,0,0,0.6241313132512124,0.024988795219008143,1.4839781405894756
100,0178-CIIKR,female,60,No,0,Crows Landing,95313,37.435664,-121.049056,0,3,0,Yes,2.69,No,No,0,0.0,0,0,0,0,0,0,0,0,Month-to-Month,No,Credit Card,19.95,58.0,0.0,0,8.07,66.07,Joined,0,0,-0.9807249957192606,-1.1974892186324049,-1.3988011253705523
101,0178-SZBHO,male,54,Yes,1,Tuolumne,95379,37.939768,-120.188002,7,47,0,Yes,1.09,Yes,Yes,Fiber Optic,13.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,87.2,4017.45,0.0,0,51.23,4068.68,Stayed,0,0,0.7665591664478523,0.5954785350163342,0.7564729784183513
102,0181-RITDD,male,42,Yes,3,San Diego,92120,32.807867,-117.060993,2,62,0,Yes,1.76,No,Yes,Fiber Optic,20.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,108.15,6825.65,0.0,0,109.12,6934.77,Stayed,0,0,2.005802845291552,1.2067175419420406,1.4278929408626269
103,0186-CAERR,male,22,No,0,Auburn,95603,38.912881,-121.082766,0,71,0,Yes,2.88,Yes,Yes,Fiber Optic,48.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,116.3,8309.55,0.0,0,204.48,8514.03,Stayed,0,0,2.6606399989971874,1.5734609460974645,1.6890897281619508
104,0187-QSXOE,male,71,Yes,0,Fresno,93725,36.623632,-119.741322,8,7,0,Yes,41.97,No,Yes,Fiber Optic,11.0,No,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,89.0,605.45,0.0,0,293.79,899.24,Stayed,0,0,-0.7391382312498554,-1.034492150118883,0.8141606124231099
105,0187-WZNAB,female,56,Yes,2,Del Rey,93616,36.657462,-119.595293,6,27,Offer C,Yes,46.66,No,Yes,Fiber Optic,28.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,74.4,1972.35,0.0,0,1259.82,3232.17,Stayed,0,0,-0.13593255337383067,-0.21950680755127444,0.3462498032734002
106,0188-GWFLE,male,33,No,0,Redwood City,94065,37.527497,-122.230941,0,2,0,Yes,1.81,No,No,0,0.0,0,0,0,0,0,0,0,0,Month-to-Month,No,Credit Card,20.05,33.7,0.0,0,3.62,37.32,Joined,0,0,-0.9914484560838721,-1.2382384857607853,-1.3955962568147322
107,0191-EQUUH,female,32,No,3,Landers,92285,34.341737,-116.539416,0,25,Offer C,No,0.0,0,Yes,Cable,75.0,Yes,No,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,35.05,844.45,0.0,0,0.0,844.45,Stayed,0,0,-0.6336688062645822,-0.3010053418080353,-0.9148659734417428
108,0191-ZHSKZ,male,80,No,0,Hawthorne,90250,33.914775,-118.348083,0,30,0,Yes,38.61,No,Yes,DSL,5.0,Yes,Yes,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,74.75,2111.3,0.0,0,1158.3,3269.6,Stayed,0,0,-0.07461465964285266,-0.09725900616613314,0.35746684321876976
109,0193-ESZXP,female,73,Yes,0,Oceano,93445,35.059695,-120.604741,1,58,0,Yes,16.94,No,Yes,Fiber Optic,19.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,105.5,6205.5,0.0,0,982.52,7188.02,Churned,Attitude,Attitude of support person,1.7321339586613547,1.043720473428519,1.3429639241333984
110,0195-IESCP,male,26,Yes,0,Armona,93202,36.315979,-119.710852,1,10,Offer D,Yes,2.02,Yes,Yes,Fiber Optic,82.0,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,85.25,855.3,0.0,100,20.2,975.5,Churned,Competitor,Competitor offered more data,-0.62888075914705,-0.9122443487337418,0.6939780415798625
111,0196-JTUQI,female,59,No,0,Clarksburg,95612,38.384648,-121.578701,0,9,0,Yes,9.27,Yes,Yes,Fiber Optic,28.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.2,633.85,0.0,0,83.43,717.28,Stayed,0,0,-0.7266054627578816,-0.9529936158621222,0.37188875171995955
112,0196-VULGZ,female,78,Yes,0,Irvine,92620,33.716136,-117.752574,1,6,0,Yes,28.71,Yes,Yes,Fiber Optic,17.0,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.35,474.9,0.0,0,172.26,647.16,Churned,Other,Deceased,-0.7967492497930664,-1.0752414172472635,0.665134224577483
113,0197-PNKNK,female,47,Yes,1,Scotts Valley,95066,37.070177,-122.010077,7,69,0,Yes,38.92,Yes,Yes,Fiber Optic,16.0,Yes,No,Yes,No,No,No,No,No,One Year,No,Bank Withdrawal,84.45,5848.6,0.0,40,2685.48,8574.08,Stayed,0,0,1.5746358926477815,1.4919624118407038,0.6683390931333031
114,0201-MIBOL,female,68,No,0,Salida,95368,37.713152,-121.08739,0,66,0,Yes,10.45,Yes,Yes,Fiber Optic,20.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,102.4,6471.85,0.0,0,689.7,7161.55,Stayed,0,0,1.849672792740131,1.3697146104555624,1.2436129989029807
115,0201-OAMXR,female,30,No,0,Mckinleyville,95519,40.965011,-124.015255,0,70,Offer A,Yes,10.21,Yes,Yes,Fiber Optic,52.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,115.55,8127.6,0.0,0,714.7,8842.3,Churned,Dissatisfaction,Network reliability,2.580346434662165,1.532711678969084,1.6650532139933014
116,0203-HHYIJ,male,62,No,0,Atherton,94027,37.454924,-122.203168,0,25,Offer C,Yes,5.57,Yes,No,0,0.0,0,0,0,0,0,0,0,0,One Year,No,Bank Withdrawal,25.3,676.35,0.0,0,139.25,815.6,Churned,Price,Long distance charges,-0.7078504394864419,-0.3010053418080353,-1.2273406576341859
117,0206-OYVOC,female,52,Yes,2,Huntington Beach,92649,33.721917,-118.043237,1,46,Offer B,Yes,24.33,No,No,0,0.0,0,0,0,0,0,0,0,0,Two Year,Yes,Credit Card,19.25,864.2,0.0,0,1119.18,1983.38,Stayed,0,0,-0.6249532366266779,0.5547292678879537,-1.4212352052612918
118,0206-TBWLC,female,63,Yes,0,Calimesa,92320,33.982787,-117.057627,7,54,Offer B,Yes,11.4,Yes,Yes,Fiber Optic,26.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,114.65,6049.5,0.0,0,615.6,6665.1,Stayed,0,0,1.6632919908885404,0.8807234049149972,1.6362093969909224
119,0207-MDKNV,female,54,No,0,Daly City,94014,37.691561,-122.445202,0,15,0,Yes,22.39,No,Yes,Fiber Optic,7.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,105.1,1582.75,0.0,0,335.85,1918.6,Churned,Competitor,Competitor made better offer,-0.30786095493978227,-0.7084980130918396,1.3301444499101185
120,0208-BPQEJ,female,48,Yes,1,Middletown,95461,38.787446,-122.58675,0,12,Offer D,Yes,8.25,No,No,0,0.0,0,0,0,0,0,0,0,0,Month-to-Month,No,Bank Withdrawal,19.4,198.1,0.0,0,99.0,297.1,Stayed,0,0,-0.9188996131232908,-0.8307458144769809,-1.416427902427562
121,0212-ISBBF,female,51,No,0,Berkeley,94705,37.858898,-122.240512,0,22,0,No,0.0,0,Yes,Cable,22.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50.35,1098.85,0.0,0,0.0,1098.85,Stayed,0,0,-0.5214034434350697,-0.4232531431931766,-0.42452108440129327
122,0214-JHPFW,female,22,Yes,0,Lost Hills,93249,35.637715,-119.893068,9,70,0,No,0.0,0,Yes,Cable,85.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,57.8,4039.3,1.01,0,0.0,4038.29,Stayed,0,0,0.7762014548826985,1.532711678969084,-0.18575837699270858
123,0215-BQKGS,male,52,No,0,Garden Grove,92844,33.766476,-117.969795,0,30,Offer C,Yes,24.73,No,Yes,Fiber Optic,20.0,Yes,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,84.3,2438.6,0.0,130,741.9,3310.5,Stayed,0,0,0.06982108428049416,-0.09725900616613314,0.6635317902995731
124,0218-QNVAS,male,22,Yes,1,Indio,92203,33.752938,-116.230055,1,71,Offer A,Yes,28.34,Yes,Yes,Fiber Optic,59.0,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,100.55,7113.75,16.99,0,2012.14,9108.9,Stayed,0,0,2.1329398383386535,1.5734609460974645,1.1843229306203118
125,0219-QAERP,male,33,Yes,0,Oxnard,93033,34.156629,-119.117218,2,30,0,Yes,9.81,No,No,0,0.0,0,0,0,0,0,0,0,0,One Year,No,Credit Card,19.8,576.65,0.0,0,294.3,870.95,Stayed,0,0,-0.7518475176079135,-0.09725900616613314,-1.403608428204282
126,0219-YTZUE,male,26,Yes,0,San Diego,92122,32.85723,-117.209774,5,4,Offer E,Yes,28.77,Yes,Yes,Fiber Optic,19.0,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.8,371.9,0.0,0,115.08,486.98,Churned,Competitor,Competitor made better offer,-0.8422026003097323,-1.1567399515040244,0.6795561330786727
127,0220-EBGCE,male,58,No,0,Escondido,92027,33.141265,-116.967221,0,2,Offer E,Yes,14.14,No,Yes,Fiber Optic,28.0,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.85,167.3,0.0,0,28.28,195.58,Churned,Competitor,Competitor made better offer,-0.9324914888117695,-1.2382384857607853,0.7132072529147819
128,0221-NAUXK,male,22,No,1,Moreno Valley,92553,33.923149,-117.244933,0,10,0,Yes,7.86,No,No,0,0.0,0,0,0,0,0,0,0,0,One Year,Yes,Bank Withdrawal,19.95,219.5,0.0,0,78.6,298.1,Stayed,0,0,-0.9094559072877894,-0.9122443487337418,-1.3988011253705523
129,0221-WMXNQ,male,66,No,0,Chino,91710,33.990646,-117.663025,0,4,Offer E,Yes,36.4,No,Yes,Fiber Optic,29.0,Yes,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,75.35,273.4,0.0,0,145.6,419.0,Stayed,0,0,-0.8856701248329516,-1.1567399515040244,0.37669605455368915
130,0222-CNVPT,male,69,No,0,Sacramento,95820,38.53508,-121.444144,0,52,Offer B,No,0.0,0,Yes,DSL,19.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,48.8,2555.05,0.0,0,0.0,2555.05,Stayed,0,0,0.12120984804423932,0.7992248706582363,-0.4741965470165024
131,0224-HJAPT,male,25,No,0,San Diego,92117,32.825086,-117.199424,0,5,0,Yes,22.01,Yes,Yes,Cable,85.0,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,47.15,223.15,0.0,0,110.05,333.2,Churned,Competitor,Competitor made better offer,-0.9078451817597716,-1.115990684375644,-0.5270768781875311
132,0224-NIJLP,male,30,Yes,3,Turlock,95380,37.474396,-120.875917,1,8,Offer E,Yes,2.87,No,No,0,0.0,0,0,0,0,0,0,0,0,Two Year,No,Credit Card,20.15,165.5,0.0,0,22.96,188.46,Stayed,0,0,-0.9332858192091482,-0.9937428829905026,-1.3923913882589125
133,0224-RLWWD,female,73,No,0,Calexico,92231,32.690654,-115.431225,0,2,Offer E,Yes,23.91,No,Yes,Cable,22.0,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,44.3,89.3,0.0,0,47.82,137.12,Joined,0,0,-0.9669124726981766,-1.2382384857607853,-0.6184156320283992
134,0225-ZORZP,male,46,No,0,Groveland,95321,37.902968,-119.667544,0,3,Offer E,Yes,13.72,No,Yes,Fiber Optic,26.0,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.3,235.05,0.0,0,41.16,276.21,Joined,0,0,-0.9025937752437685,-1.1974892186324049,0.6635317902995731
135,0228-MAUWC,male,40,No,0,Los Gatos,95033,37.160194,-121.945611,0,19,Offer D,Yes,11.85,Yes,Yes,DSL,18.0,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,59.55,1144.6,0.0,0,225.15,1369.75,Stayed,0,0,-0.5012142125016963,-0.5455009445783179,-0.1296731772658598
136,0229-LFJAF,male,53,No,0,Clovis,93611,36.917652,-119.593757,0,72,Offer A,Yes,3.66,Yes,Yes,DSL,13.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,69.65,4908.25,0.0,0,263.52,5171.77,Stayed,0,0,1.1596644542172305,1.614210213225845,0.19401854687195347
137,0230-UBYPQ,male,76,Yes,0,Hyampom,96046,40.648024,-123.465088,2,63,Offer B,No,0.0,0,Yes,DSL,7.0,Yes,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,36.1,2298.9,0.0,0,0.0,2298.9,Stayed,0,0,0.008172219550608605,1.247466809070421,-0.8812148536056335
138,0230-WEQUW,male,38,Yes,0,Woodland Hills,91364,34.153733,-118.593408,1,66,0,No,0.0,0,Yes,DSL,29.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,56.6,3789.2,0.0,0,0.0,3789.2,Stayed,0,0,0.6658336591135903,1.3697146104555624,-0.22421679966254762
139,0231-LXVAP,male,23,No,0,Temecula,92592,33.507255,-117.029473,0,1,0,Yes,44.56,No,Yes,Fiber Optic,27.0,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.9,75.9,0.0,0,44.56,120.46,Churned,Competitor,Competitor made better offer,-0.9728258212119953,-1.2789877528891658,0.39432283161069914
140,0233-FTHAV,female,24,No,0,Livingston,95334,37.361987,-120.748394,0,60,0,Yes,15.29,Yes,Yes,Fiber Optic,48.0,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,79.2,4765.0,0.0,0,917.4,5682.4,Stayed,0,0,1.0964489934258481,1.1252190076852797,0.5000834939527568
141,0234-TEVTT,female,43,Yes,3,Tulare,93274,36.185471,-119.375243,3,48,0,No,0.0,0,Yes,DSL,22.0,Yes,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,45.0,2196.3,0.0,0,0.0,2196.3,Stayed,0,0,-0.03710461309997307,0.6362278021447146,-0.5959815521376596
142,0235-KGSLC,female,45,No,0,Buellton,93427,34.631362,-120.238218,0,1,Offer E,Yes,33.34,No,Yes,Fiber Optic,4.0,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,85.55,85.55,0.0,0,33.34,118.89,Churned,Other,Moved,-0.9685673276927154,-1.2789877528891658,0.7035926472473222
143,0236-HFWSV,male,49,No,0,Palmdale,93552,34.557711,-118.029441,0,15,0,Yes,48.93,Yes,Yes,Fiber Optic,15.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.35,1444.65,0.0,0,733.95,2178.6,Churned,Competitor,Competitor had better devices,-0.3688037482053313,-0.7084980130918396,0.9535723946012767
144,0237-YFUTL,female,62,Yes,0,Midway City,92655,33.744439,-117.98588,4,50,Offer B,Yes,34.57,Yes,Yes,Fiber Optic,13.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,109.65,5405.8,0.0,0,1728.5,7134.3,Stayed,0,0,1.3792306148926392,0.7177263364014754,1.4759659691999258
145,0238-WHBIQ,male,25,Yes,1,Folsom,95630,38.672638,-121.147403,10,72,Offer A,Yes,33.75,Yes,Yes,Cable,30.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,89.7,6339.3,0.0,0,2430.0,8769.3,Stayed,0,0,1.7911791848664993,1.614210213225845,0.8365946923138495
146,0239-OXEXL,female,37,No,0,Oakland,94619,37.787186,-122.14633,0,46,0,Yes,43.27,Yes,Yes,Fiber Optic,21.0,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Credit Card,84.25,3847.6,0.0,100,1990.42,5938.02,Stayed,0,0,0.6916052675618747,0.5547292678879537,0.6619293560216631
147,0244-LGNFY,female,35,Yes,1,San Anselmo,94960,37.99272,-122.575026,4,72,0,Yes,30.0,Yes,Yes,DSL,19.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,92.65,6733.0,0.0,0,2160.0,8893.0,Stayed,0,0,1.9649168945598132,1.614210213225845,0.9311383147105375
148,0247-SLUJI,male,37,Yes,3,Duarte,91010,34.145695,-117.95982,2,1,0,Yes,34.28,No,No,0,0.0,0,0,0,0,0,0,0,0,Month-to-Month,No,Credit Card,19.7,19.7,0.0,0,34.28,53.98,Joined,0,0,-0.997626581396817,-1.2789877528891658,-1.4068132967601021
149,0248-IPDFW,female,19,No,0,Lake Elsinore,92530,33.655421,-117.391751,0,1,0,Yes,29.13,Yes,Yes,Cable,51.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.1,50.1,0.0,0,29.13,79.23,Joined,0,0,-0.9842112235744224,-1.2789877528891658,-0.4325332557908431
150,0248-PGHBZ,female,69,No,0,San Clemente,92672,33.429488,-117.609432,0,67,Offer A,Yes,2.57,No,Yes,Fiber Optic,21.0,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,92.45,6140.85,0.0,0,172.19,6313.04,Stayed,0,0,1.7036042585555058,1.4104638775839429,0.9247285775988976
151,0253-ZTEOB,female,44,Yes,1,Los Angeles,90004,34.076259,-118.310715,5,48,0,Yes,8.94,Yes,Yes,DSL,27.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,79.65,3870.3,0.0,0,429.12,4299.42,Stayed,0,0,0.7016226564621497,0.6362278021447146,0.5145054024539466
152,0254-FNMCI,female,19,No,0,Downey,90241,33.940884,-118.128628,0,72,0,Yes,41.91,No,Yes,Fiber Optic,73.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.9,7624.2,0.0,0,3017.52,10641.72,Stayed,0,0,2.3581987001952753,1.614210213225845,1.4839781405894756
153,0254-KCJGT,male,64,Yes,0,Bodega Bay,94923,38.377165,-123.037957,6,52,Offer B,Yes,41.34,Yes,Yes,Cable,24.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,81.4,4354.45,0.0,0,2149.68,6504.13,Stayed,0,0,0.9152754686237397,0.7992248706582363,0.5705906021807954
